,logFC,logCPM,LR,PValue,FDR
S100A8,-0.39116182298164,9.05133756881193,7.59121959547725,0.00586532569639483,0.393165127775967
SPRYD4,-0.358272415703089,3.72060136994678,7.58688750960095,0.00587943713808695,0.393165127775967
ANGEL2,0.350290687595384,4.12673552612025,7.58321723308601,0.00589141988658151,0.393165127775967
ZNF775,-0.547681055773431,2.44104399741578,7.57423837877825,0.00592083926433915,0.393165127775967
HMGB3,-0.506586217087802,3.05862533438569,7.54435933496158,0.00601982222328463,0.39453967143575
SSC4D,-0.590314192707865,2.19748812914637,7.54284298878684,0.00602489034342157,0.39453967143575
SP2-AS1,0.941880093604422,0.97422488895031,7.5356722523743,0.00604891630886708,0.39453967143575
CYB5A,-0.300861986043995,7.05825499540345,7.4931453384052,0.00619342839891247,0.401589183771836
CRIM1-DT,0.684699202717131,1.73818195533436,7.46092530141061,0.00630525882996029,0.405544896583528
LINC00863,0.809226948404044,1.28677302044186,7.45444002793337,0.00632801616731986,0.405544896583528
PAQR5,0.559522731214071,4.74871127343488,7.4040190900283,0.00650783187137652,0.414657981029962
SGTB,-0.481452009514508,3.33035035773849,7.33559317312276,0.00676023671869833,0.427428836499842
LINC02802,-0.919150272690414,2.11368746135188,7.32880494064931,0.00678581569332054,0.427428836499842
PTPRE,0.56891891877254,5.41663383481498,7.29098929551488,0.0069301303893723,0.434038791375289
SOD1,-0.130467509553282,8.090616381352,7.24059391145905,0.00712733999341134,0.438718059493649
ZNF22,0.314377879562037,4.21837478427749,7.232203422648,0.00716072661737799,0.438718059493649
ANO7,0.834209699193806,1.0719566459576,7.22979994231262,0.00717031972635215,0.438718059493649
LGMN,-0.864184006474498,5.31971261139518,7.22382087851027,0.0071942412147013,0.438718059493649
ABHD2,0.277706975666736,6.90828148604663,7.2214265018548,0.00720384366945028,0.438718059493649
MTG2,0.42409407074249,3.65801355364991,7.19434709204646,0.00731335951995662,0.442940450486164
NDUFC2,-0.210796987172185,7.87797349255671,7.17108651523841,0.00740878894541391,0.44626819970108
SLAMF8,-0.673753288665833,5.25785868168757,7.15341610756838,0.00748213396611494,0.446630058948374
AGPAT4,-0.460405345644107,4.66116648751284,7.15013547833956,0.00749583243268159,0.446630058948374
CSF1,0.933813210081138,4.82996978322334,7.12631618874616,0.00759606321507124,0.450168843116829
FPGT,0.332923489826673,4.06613845420557,7.10931141378921,0.00766845608062488,0.452028830891594
SNAI3-AS1,0.939248418965955,0.684216270434707,7.0851215550176,0.00777265469531438,0.455733897374736
EIF5B,-0.173520866907018,7.44384673965349,7.05678012536476,0.00789658009395156,0.460060602764769
SMPDL3A,-1.01925322438507,1.70629694905697,7.04923286167385,0.00792992057745678,0.460060602764769
PLCL2,-0.3938535475555,3.51224387655204,7.0262517970515,0.00803233011672189,0.463562172128929
PHLDA1,0.938063847827383,3.77097761285891,7.01637709649627,0.00807674886568453,0.463697930971045
ILF3-DT,0.394647675021239,4.60811538833229,7.00482527520531,0.00812903072261628,0.464281376452846
SPOCD1,0.850279137384034,4.18674978087767,6.98740368643003,0.00820853385925906,0.465704051756526
FXN,0.354442706709059,4.21848121732421,6.9751673610303,0.00826484928952563,0.465704051756526
TRMT1,-0.325582840778732,4.14307312795151,6.97174184295429,0.00828068530747338,0.465704051756526
GSTT2B,-0.775573704597953,1.40991216874383,6.94031115399394,0.008427445212425,0.471551921708431
MIF,-0.28110531249877,8.43996844999869,6.92592060881688,0.00849552487023865,0.472960457801215
IST1,-0.218532042466655,6.5819752141558,6.91618952233143,0.00854188000126144,0.473151473637713
SPRED2,0.523741234661084,2.56860620114924,6.89434751419386,0.0086468717712146,0.475957787925486
PIK3C2B,-0.759480788158691,1.53785133377941,6.88773849713482,0.00867890006105622,0.475957787925486
PPP3CB-AS1,0.536229976069546,2.84043563652495,6.87875912983063,0.008722610087943,0.475986787125721
SLC37A1,-0.54469522820678,4.61849719925335,6.85862065903703,0.00882146198919674,0.478150822201793
TSPAN15,-0.686566546167116,4.87823491186172,6.84449757371722,0.00889147020491389,0.478150822201793
MOSPD2,0.248230405310793,6.16716720067046,6.82862582970569,0.00897082567749142,0.478150822201793
SRF,0.371669288295259,3.84071994343776,6.81481399804498,0.00904047195581496,0.478150822201793
ZNF75D,-0.54635204527717,2.08590774658429,6.80149405380884,0.00910816234543671,0.478150822201793
SLC24A4,0.577190367622075,4.15815797138537,6.79735538256264,0.00912930009257932,0.478150822201793
ERVK3-1,0.267555418690791,5.00044688605554,6.79324312509327,0.00915035269020538,0.478150822201793
WDFY3,0.292871063178965,4.75664481678458,6.7864092830325,0.00918544839228513,0.478150822201793
TTC39B,0.338708583709438,5.95848789326147,6.77887892077149,0.00922428079975875,0.478150822201793
CDC25B,-0.424239409079816,3.01794666665032,6.77829175630642,0.00922731573336418,0.478150822201793
MTURN,-0.573057571849084,2.21118189017271,6.77441848709405,0.00924736151267332,0.478150822201793
RAPGEF6,0.343476342613897,3.71415647307514,6.76032076021448,0.00932070048009567,0.478150822201793
CHD1L,0.660067271205271,3.10777414944552,6.75927297511587,0.00932617497717368,0.478150822201793
MTHFD1,-0.245084369067977,5.06697098286344,6.7161341245525,0.00955445106630761,0.485975559835106
CIDEB,0.56558516662006,2.13000174471034,6.71379920382531,0.00956696874573328,0.485975559835106
KLF12,-1.12858914295032,0.624433314750966,6.66137144069073,0.00985250615358368,0.497078934488246
HCAR2,0.311533133588155,6.34748702077452,6.65717409338719,0.00987574042029628,0.497078934488246
ACOT7,-0.386702383063357,6.60833677174269,6.61055957087672,0.0101375801327581,0.507938844560875
PARVB,-0.247940798266119,5.35448739780376,6.59280928957154,0.0102391470617663,0.510706416569454
FAM83G,0.742229483295624,1.21161467813237,6.54085445676708,0.0105424701196233,0.521415505374666
LPAR3,0.630032506627628,3.33577850365557,6.53984423595285,0.0105484584685249,0.521415505374666
C17orf67,-0.592763001946097,2.08647136062785,6.51940933920007,0.0106703435335463,0.52291178374763
